TAA	TAG	TGA
20.0		8
23.0		249
20.0		21
22.0		82
20.0		54
341.0		55
20.0		21
20.0		20
20.0		22
21.0		82
21.0		60
20.0		107
20.0		21
23.0		90
20.0		65
20.0		264
44.0		75
109.0		20
82.0		22
203.0		7
63.0		175
159.0		21
405.0		20
1.0		39
115.0		132
20.0		36
117.0		30
94.0		22
152.0		27
319.0		31
20.0		21
4.0		21
34.0		20
102.0		20
105.0		20
20.0		55
20.0		29
3.0		99
16.0		40
26.0		27
94.0		95
20.0		69
21.0		20
139.0		29
38.0		72
31.0		46
94.0		44
65.0		4
46.0		60
20.0		154
20.0		20
20.0		195
20.0		100
21.0		23
60.0		16
363.0		74
13.0		20
49.0		20
15.0		20
74.0		99
28.0		13
128.0		24
20.0		95
161.0		202
21.0		20
21.0		31
85.0		4
20.0		17
23.0		155
1.0		23
48.0		20
93.0		73
23.0		19
21.0		21
92.0		20
161.0		21
89.0		221
21.0		20
191.0		20
21.0		49
20.0		48
50.0		20
49.0		21
223.0		36
20.0		145
21.0		238
20.0		20
21.0		21
20.0		21
216.0		20
14.0		21
196.0		20
20.0		20
21.0		1
21.0		85
53.0		202
121.0		199
59.0		137
22.0		20
20.0		106
4.0		35
85.0		131
110.0		22
8.0		264
26.0		8
20.0		20
83.0		20
20.0		89
90.0		69
39.0		23
31.0		20
20.0		114
22.0		20
55.0		20
63.0		43
285.0		51
21.0		20
22.0		192
21.0		21
163.0		75
21.0		193
20.0		21
21.0		20
156.0		46
36.0		67
5.0		51
11.0		216
109.0		138
20.0		31
20.0		33
21.0		66
97.0		103
3.0		152
148.0		45
23.0		6
32.0		65
33.0		14
29.0		19
22.0		101
22.0		84
34.0		40
128.0		21
281.0		45
104.0		42
109.0		38
20.0		112
5.0		20
22.0		23
7.0		69
24.0		20
90.0		164
23.0		3
48.0		141
1.0		7
135.0		11
20.0		3
20.0		17
182.0		79
106.0		16
26.0		138
33.0		64
20.0		45
21.0		17
190.0		47
55.0		148
19.0		61
21.0		206
145.0		175
20.0		184
21.0		21
180.0		4
14.0		70
167.0		61
20.0		20
21.0		259
289.0		28
4.0		327
21.0		21
20.0		20
22.0		171
21.0		287
270.0		5
18.0		13
88.0		38
14.0		132
10.0		20
40.0		189
21.0		120
128.0		105
69.0		20
53.0		20
20.0		20
122.0		227
97.0		27
20.0		74
20.0		39
256.0		20
21.0		20
21.0		40
22.0		18
219.0		22
20.0		20
60.0		20
100.0		20
141.0		21
203.0		208
7.0		299
40.0		276
214.0		36
20.0		29
38.0		165
25.0		283
112.0		55
16.0		209
107.0		20
182.0		20
221.0		21
20.0		5
2.0		111
20.0		67
20.0		141
18.0		20
120.0		20
23.0		1
96.0		3
46.0		67
201.0		2
2.0		15
209.0		107
53.0		20
25.0		32
24.0		48
25.0		22
99.0		5
49.0		27
196.0		20
281.0		143
204.0		20
21.0		20
20.0		63
32.0		34
124.0		21
144.0		21
20.0		21
22.0		20
20.0		45
125.0		22
69.0		186
226.0		76
159.0		19
163.0		20
261.0		21
20.0		20
55.0		20
73.0		25
380.0		20
20.0		180
172.0		21
105.0		20
20.0		22
65.0		20
88.0		110
18.0		112
20.0		31
88.0		13
25.0		97
345.0		65
2.0		4
92.0		173
131.0		20
20.0		7
20.0		63
88.0		24
70.0		21
23.0		20
99.0		11
356.0		36
11.0		23
83.0		206
21.0		20
289.0		80
20.0		76
20.0		21
1.0		18
15.0		123
215.0		3
61.0		63
95.0		73
120.0		110
24.0		20
207.0		22
20.0		21
21.0		1
20.0		116
190.0		21
134.0		28
121.0		40
21.0		100
14.0		3
33.0		25
161.0		58
20.0		58
184.0		12
168.0		22
20.0		20
20.0		20
20.0		23
110.0		81
266.0		153
84.0		20
39.0		20
62.0		61
29.0		20
135.0		21
78.0		22
40.0		91
26.0		29
21.0		107
34.0		127
21.0		182
10.0		31
36.0		20
64.0		339
21.0		155
22.0		20
21.0		266
20.0		23
156.0		20
84.0		13
20.0		100
83.0		21
65.0		80
24.0		215
259.0		20
213.0		20
255.0		20
86.0		184
56.0		21
188.0		20
18.0		53
20.0		49
2.0		78
20.0		20
37.0		176
107.0		22
20.0		22
21.0		105
28.0		71
35.0		20
33.0		24
198.0		20
26.0		11
21.0		21
35.0		20
154.0		28
45.0		97
73.0		115
20.0		176
25.0		20
33.0		82
130.0		59
27.0		68
20.0		20
21.0		4
28.0		285
110.0		3
74.0		20
20.0		8
2.0		42
75.0		184
20.0		48
26.0		110
20.0		15
20.0		124
20.0		20
9.0		74
113.0		20
25.0		157
2.0		138
53.0		20
83.0		22
17.0		62
20.0		44
21.0		55
20.0		55
20.0		146
48.0		128
21.0		33
20.0		103
9.0		20
29.0		9
195.0		53
20.0		18
39.0		22
115.0		211
19.0		21
100.0		1
20.0		20
193.0		20
20.0		21
1.0		20
5.0		20
36.0		107
308.0		27
44.0		32
311.0		76
21.0		33
		190
		94
		96
		194
		21
		21
		31
		65
		75
		22
		20
		128
		172
		77
		20
		20
		20
		10
		175
		54
		114
		18
		38
		121
		212
		26
		20
		21
		20
		43
		215
		20
		26
		16
		11
		41
		75
		102
		163
		29
		20
		20
		22
		14
		81
		22
		29
		43
		19
		20
		231
		20
		228
		174
		3
		35
		142
		25
		20
		212
		71
		21
		20
		8
		23
		160
		54
		20
		24
		45
		132
		21
		3
		26
		20
		20
		20
		20
		20
		21
		172
		8
		61
		67
		36
		20
		35
		112
		68
		20
		20
		112
		45
		23
		20
		180
		20
		72
		79
		110
		65
		49
		309
		21
		20
		21
		20
		20
		170
		22
		20
		20
		20
		21
		20
		20
		21
		5
		15
		56
		74
		20
		22
		20
		22
		211
		20
		146
		25
		22
		56
		20
		21
		22
		20
		72
		5
		145
		18
		6
		2
		44
		60
		20
		4
		99
		60
		20
		20
		124
		9
		17
		31
		20
		236
		363
		20
		20
		2
		159
		24
		309
		113
		240
		27
		135
		20
		20
		21
		20
		20
		20
		20
		33
		21
		7
		12
		84
		26
		22
		216
		20
		21
		121
		89
		20
		20
		168
		219
		81
		36
		81
		20
		23
		21
		56
		20
		175
		189
		21
		20
		20
		163
		20
		36
		125
		22
		190
		284
		176
		20
		20
		144
		127
		20
		190
		20
		17
		58
		20
		28
		14
		208
		7
		19
		179
		14
		16
		21
		61
		104
		21
		41
		5
		175
		37
		120
		34
		229
		20
		36
		83
		107
		20
		23
		23
		79
		20
		25
		111
		461
		87
		143
		12
		191
		39
		51
		26
		107
		21
		20
		224
		29
		20
		60
		136
		18
		66
		284
		20
		96
		20
		20
		273
		70
		5
		202
		86
		259
		85
		202
		58
		20
		215
		22
		20
		42
		21
		20
		20
		51
		188
		24
		38
		140
		20
		21
		20
		43
		20
		35
		170
		26
		25
		20
		259
		21
		134
		24
		20
		4
		7
		114
		20
		242
		7
		66
		253
		23
		22
		241
		55
		20
		3
		50
		128
		21
		20
		82
		161
		92
		115
		61
		21
		20
		21
		202
		20
		24
		161
		22
		9
		183
		153
		16
		18
		85
		20
		38
		20
		83
		165
		41
		75
		17
		81
		20
		198
		57
		133
		22
		104
		21
		47
		166
		20
		130
		260
		20
		20
		20
		20
		21
		62
		21
		20
		16
		23
		1
		8
		23
		52
		3
		110
		67
		20
		20
		21
		117
		20
		21
		20
		199
		1
		124
		29
		20
		267
		24
		27
		6
		88
		61
		20
		20
		21
		1
		47
		21
		18
		72
		30
		21
		21
		20
		212
		5
		216
		24
		20
		2
		90
		21
		19
		50
		50
		20
		2
		38
		34
		114
		63
		287
		13
		17
		20
		134
		4
		86
		21
		20
		58
		192
		21
		63
		233
		39
		27
		20
		114
		46
		20
		20
		23
		21
		18
		221
		68
		20
		35
		191
		61
		110
		20
		20
		20
		21
		21
		20
		142
		9
		23
		20
		20
		278
		156
		23
		41
		207
		20
		6
		31
		64
		100
		28
		21
		20
		162
		20
		11
		3
		8
		29
		166
		54
		21
		22
		21
		20
		149
		40
		416
		21
		147
		250
		157
		165
		20
		20
		61
		20
		23
		23
		220
		20
		21
		20
		19
		20
		61
		93
		20
		79
		37
		23
		4
		116
		182
		16
		186
		455
		30
		20
		22
		206
		20
		268
		47
		20
		149
		45
		20
		20
		21
		20
		20
		231
		161
		8
		25
		21
		237
		20
		20
		20
		128
		20
		20
		20
		197
		6
		77
		31
		20
		80
		52
		64
		194
		22
		254
		31
		191
		336
		20
		21
		233
		120
		93
		211
		174
		20
		84
		54
		20
		20
		248
		26
		52
		108
		95
		128
		89
		38
		461
		40
		281
		20
		20
		125
		271
		20
		1
		197
		350
		1
		20
		21
		18
		155
		20
		21
		354
		115
		22
		24
		20
		318
		99
		49
		243
		102
		20
		174
		24
		6
		83
		19
		20
		445
		2
		265
		20
		20
		22
		18
		4
		76
		22
		22
		22
		20
		162
		22
		234
		92
		23
		189
		22
		85
		42
		3
		178
		26
		35
		20
		179
		21
		367
		78
		17
		100
		79
		21
		20
		21
		95
		22
		20
		20
		22
		222
		6
		4
		179
		21
		20
		150
		22
		22
		24
		21
		20
		158
		60
		427
		87
		326
		21
		20
		21
		20
		146
		46
		119
		14
		59
		20
		22
		46
		134
		232
		104
		38
		34
		69
		95
		13
		36
		21
		20
		20
		25
		231
		22
		21
		20
		20
		199
		20
		51
		21
		43
		20
		329
		20
		21
		20
		21
		259
		65
		106
		20
		197
		94
		191
		40
		20
		22
		20
		83
		76
		140
		20
		20
		127
		204
		21
		55
		20
		20
		372
		96
		171
		23
		6
		136
		21
		150
		4
		145
		20
		24
		211
		65
		24
		8
		20
		2
		11
		25
		22
		34
		48
		34
		20
		11
		16
		35
		50
		22
		173
		25
		218
		4
		181
		21
		230
		178
		141
		132
		120
		20
		71
		135
		51
		28
		23
		206
		16
		191
		53
		99
		11
		63
		27
		122
		23
		20
		21
		20
		55
		75
		111
		72
		20
		84
		38
		20
		43
		16
		33
		96
		62
		81
		89
		49
		121
		20
		21
		160
		79
		159
		20
		20
		283
		39
		145
		24
		22
		4
		99
		5
		66
		88
		84
		148
		20
		60
		20
		287
		38
		84
		20
		246
		20
		22
		54
		41
		52
		22
		20
		20
		4
		104
		20
		111
		8
		13
		20
		25
		181
		28
		22
		123
		20
		54
		128
		40
		178
		23
		10
		77
		21
		20
		21
		20
		146
		20
		21
		23
		201
		38
		20
		22
		20
		141
		184
		20
		230
		9
		3
		16
		122
		143
		20
		20
		21
		20
		10
		212
		20
		20
		245
		22
		101
		20
		20
		109
		230
		18
		20
		20
		24
		115
		27
		22
		82
		63
		5
		128
		18
		19
		43
		86
		354
		20
		20
		21
		125
		76
		171
		20
		229
		100
		49
		41
		306
		121
		20
		20
		148
		81
		203
		159
		23
		103
		94
		20
		22
		20
		1
		27
		128
		20
		23
		111
		28
		42
		89
		165
		75
		64
		20
		21
		20
		20
		190
		38
		149
		20
		26
		24
		73
		150
		121
		157
		17
		40
		154
		21
		201
		21
		35
		16
		62
		169
		20
		33
		19
		76
		25
		20
		20
		20
		20
		280
		29
		131
		72
		21
		24
		86
		15
		20
		21
		20
		38
		131
		18
		156
		161
		20
		130
		20
		20
		20
		148
		72
		24
		21
		20
		21
		86
		23
		20
		19
		66
		23
		20
		237
		20
		20
		20
		21
		54
		20
		163
		55
		108
		22
		20
		5
		201
		159
		53
		112
		18
		32
		22
		20
		28
		223
		21
		20
		34
		21
		20
		369
		43
		52
		4
		50
		90
		161
		8
		76
		23
		278
		22
		9
		202
		264
		20
		20
		21
		68
		24
		18
		109
		95
		23
		156
		22
		25
		251
		6
		251
		20
		288
		37
		135
		20
		115
		20
		21
		20
		20
		87
		251
		20
		34
		23
		58
		300
		20
		20
		20
		20
		20
		20
		102
		72
		113
		32
		54
		22
		406
		81
		79
		437
		192
		4
		46
		73
		138
		212
		200
		11
		235
		24
		159
		20
		19
		91
		4
		3
		144
		199
		21
		152
		49
		20
		49
		20
		35
		179
		121
		21
		134
		168
		3
		61
		227
		49
		100
		30
		25
		15
		7
		204
		59
		23
		304
		20
		61
		177
		20
		23
		21
		42
		161
		20
		34
		58
		33
		13
		83
		65
		20
		114
		18
		157
		21
		20
		20
		228
		10
		246
		201
		144
		20
		24
		20
		13
		36
		192
		120
		20
		21
		1
		118
		78
		21
		231
		88
		38
		2
		107
		155
		5
		73
		20
		20
		8
		146
		65
		21
		20
		20
		93
		64
		117
		125
		178
		126
		21
		20
		200
		20
		219
		24
		23
		20
		23
		20
		20
		234
		12
		56
		22
		15
		141
		199
		149
		26
		37
		27
		123
		21
		142
		21
		33
		56
		20
		22
		20
		73
		29
		309
		276
		20
		20
		204
		153
		95
		85
		68
		114
		123
		85
		5
		150
		6
		12
		151
		21
		20
		20
		20
		22
		12
		202
		278
		142
		85
		23
		21
		24
		10
		46
		19
		22
		20
		2
		30
		76
		20
		191
		54
		91
		41
		95
		22
		6
		15
		25
		22
		125
		162
		22
		20
		20
		23
		20
		143
		20
		656
		20
		37
		153
		399
		9
		110
		32
		6
		165
		21
		22
		20
		80
		103
		174
		21
		13
		71
		350
		13
		4
		36
		205
		47
		84
		20
		217
		199
		168
		37
		11
		86
		20
		21
		12
		59
		4
		20
		142
		12
		19
		219
		20
		25
		8
		99
		21
		28
		260
		20
		145
		29
		197
		20
		70
		161
		50
		23
		20
		37
		41
		20
		20
		132
		92
		91
		78
		20
		21
		41
		30
		31
		145
		22
		5
		21
		73
		20
		62
		42
		20
		20
		138
		4
		20
		11
		43
		44
		192
		64
		227
		194
		20
		20
		20
		20
		21
		88
		81
		81
		21
		143
		20
		137
		213
		21
		34
		120
		29
		38
		143
		118
		21
		20
		32
		188
		21
		22
		32
		188
		164
		20
		21
		81
		81
		35
		20
		20
		21
		122
		165
		21
		151
		20
		160
		173
		75
		136
		195
		101
		41
		19
		91
		151
		199
		21
		22
		116
		21
		2
		110
		12
		73
		29
		21
		14
		170
		20
		75
		60
		182
		67
		24
		46
		43
		1
		29
		20
		20
		21
		20
		16
		240
		166
		26
		21
		1
		15
		78
		20
		213
		254
		95
		102
		20
		20
		25
		73
		67
		119
		94
		152
		20
		20
		21
		16
		20
		3
		18
		20
		2
		14
		34
		158
		100
		43
		23
		21
		59
		388
		21
		4
		45
		107
		20
		20
		20
		151
		34
		20
		64
		130
		20
		112
		36
		120
		20
		181
		21
		107
		82
		20
		193
		20
		38
		95
		20
		112
		21
		20
		10
		84
		2
		45
		17
		18
		35
		20
		62
		16
		288
		31
		115
		20
		21
		20
		334
		64
		208
		44
		21
		20
		116
		7
		104
		22
		82
		21
		6
		48
		105
		52
		82
		167
		20
		20
		183
		70
		110
		202
		28
		6
		278
		20
		99
		37
		17
		97
		20
		85
		47
		202
		39
		239
		20
		20
		19
		108
		69
		20
		21
		20
		34
		120
		8
		21
		137
		20
		7
		133
		20
		20
		24
		173
		20
		14
		27
		65
		78
		21
		18
		34
		17
		114
		150
		11
		109
		20
		223
		22
		20
		22
		25
		20
		21
		5
		68
		23
		10
		27
		156
		36
		110
		90
		97
		93
		103
		27
		203
		21
		21
		49
		255
		22
		88
		80
		105
		115
		27
		20
		20
		114
		18
		40
		82
		43
		272
		118
		141
		17
		133
		169
		20
		21
		21
		96
		47
		41
		23
		22
		188
		20
		20
		20
		258
		20
		6
		114
		140
		176
		20
		21
		354
		20
		23
		20
		10
		165
		182
		81
		20
		78
		430
		33
		20
		616
		95
		22
		20
		20
		47
		116
		224
		234
		55
		161
		33
		2
		14
		5
		77
		29
		18
		25
		21
		24
		13
		136
		26
		286
		20
		57
		43
		20
		20
		20
		20
		149
		406
		12
		20
		308
		20
		20
		20
		20
		22
		178
		74
		71
		23
		20
		20
		20
		20
		20
		25
		195
		148
		12
		6
		199
		8
		90
		40
		20
		56
		6
		97
		190
		236
		20
		106
		15
		8
		25
		191
		20
		42
		21
		75
		53
		21
		21
		148
		75
		114
		108
		23
		142
		20
		52
		287
		71
		144
		4
		25
		21
		21
		20
		221
		20
		20
		74
		163
		55
		107
		144
		6
		39
		188
		307
		198
		24
		49
		95
		20
		1
		95
		154
		22
		256
		10
		20
		20
		20
		195
		142
		20
		20
		61
		119
		67
		20
		21
		20
		21
		20
		21
		20
		20
		20
		17
		86
		18
		21
		22
		20
		21
		24
		43
		174
		73
		76
		85
		20
		5
		188
		49
		254
		322
		150
		143
		44
		64
		20
		34
		29
		118
		335
		11
		207
		7
		16
		198
		62
		34
		80
		60
		76
		46
		9
		108
		32
		97
		151
		47
		20
		3
		36
		68
		35
		239
		100
		77
		20
		21
		20
		186
		22
		21
		21
		21
		145
		22
		59
		77
		39
		28
		84
		60
		50
		53
		26
		211
		33
		20
		21
		23
		22
		21
		98
		22
		6
		19
		20
		20
		255
		57
		19
		3
		7
		22
		50
		3
		14
		180
		20
		32
		20
		20
		243
		129
		20
		20
		22
		20
		12
		83
		280
		228
		166
		20
		20
		21
		20
		20
		175
		33
		20
		41
		82
		101
		68
		13
		669
		441
		363
		337
		370
		25
		5
		213
		12
		74
		20
		22
		20
		22
		19
		41
		16
		23
		148
		38
		72
		65
		62
		98
		7
		21
		20
		20
		24
		21
		20
		107
		43
		30
		11
		139
		20
		193
		20
		81
		21
		29
		129
		20
		58
		21
		83
		4
		19
		21
		20
		33
		54
		52
		20
		22
		20
		167
		22
		20
		20
		82
		80
		234
		190
		17
		52
		20
		74
		40
		33
		20
		20
		20
		20
		53
		92
		217
		60
		83
		5
		21
		38
		87
		127
		22
		78
		23
		20
		20
		5
		70
		2
		20
		20
		21
		23
		109
		156
		22
		250
		87
		20
		21
		20
		142
		20
		58
		33
		162
		13
		21
		20
		5
		309
		46
		20
		94
		74
		123
		20
		21
		55
		271
		8
		54
		94
		52
		20
		13
		167
		125
		31
		20
		101
		21
		137
		18
		78
		191
		15
		20
		167
		10
		141
		22
		151
		54
		20
		96
		116
		26
		20
		31
		20
		20
		207
		20
		20
		128
		21
		121
		69
		51
		50
		20
		21
		20
		23
		302
		20
		68
		32
		22
		209
		49
		123
		21
		56
		47
		5
		138
		51
		10
		23
		20
		143
		28
		157
		17
		83
		152
		79
		172
		20
		9
		8
		186
		21
		21
		56
		3
		37
		79
		23
		100
		44
		149
		273
		22
		80
		20
		21
		20
		317
		20
		21
		32
		50
		144
		20
		20
		21
		153
		129
		41
		21
		21
		20
		145
		10
		79
		22
		7
		20
		20
		62
		6
		2
		45
		562
		20
		20
		20
		24
		273
		345
		20
		251
		20
		71
		47
		20
		21
		118
		16
		286
		14
		20
		106
		290
		155
		23
		20
		25
		20
		20
		82
		43
		108
		20
		112
		18
		541
		258
		21
		110
		40
		22
		149
		181
		22
		20
		21
		20
		20
		9
		29
		220
		22
		47
		252
		20
		22
		74
		155
		20
		189
		167
		242
		135
		147
		20
		23
		149
		23
		12
		94
		1
		111
		129
		12
		57
		74
		215
		184
		135
		141
		20
		330
		20
		16
		33
		41
		20
		20
		20
		89
		67
		20
		21
		20
		20
		79
		51
		87
		49
		6
		89
		29
		20
		21
